league,date_utc,team,opponent,homeAway,points_for,points_against,win,point_diff,game_num,cum_wins,cum_losses,rolling_win_pct_3,rolling_point_diff_3,rolling_pf_3,rolling_pa_3,rolling_win_pct_5,rolling_point_diff_5,rolling_pf_5,rolling_pa_5,rolling_win_pct_10,rolling_point_diff_10,rolling_pf_10,rolling_pa_10,rolling_win_pct_20,rolling_point_diff_20,rolling_pf_20,rolling_pa_20,streak_signed,rest_days,ema_point_diff_10,ema_pf_10,ema_pa_10
NBA,2025-03-09 23:00:00+00:00,Memphis Grizzlies,New Orleans Pelicans,away,107,104,1,3,126,63.0,63.0,0.3333333333333333,-2.6666666666666665,118.33333333333333,121.0,0.2,-2.2,119.2,121.4,0.3,-4.1,120.2,124.3,0.55,1.35,122.65,121.3,1,1.9375,-1.135477459169675,120.87149501621593,122.00697247538561
NBA,2025-03-11 00:00:00+00:00,Memphis Grizzlies,Phoenix Suns,home,120,118,1,2,127,64.0,63.0,0.6666666666666666,-1.0,110.66666666666667,111.66666666666667,0.4,-1.4,118.0,119.4,0.4,-2.4,119.5,121.9,0.55,0.9,121.4,120.5,2,1.0416666666666667,-0.3835724665933704,118.34940501326757,118.73297747986095
NBA,2025-03-13 00:00:00+00:00,Memphis Grizzlies,Utah Jazz,home,122,115,1,7,128,65.0,63.0,1.0,5.333333333333333,116.33333333333333,111.0,0.6,-0.6,116.4,117.0,0.5,-0.8,120.2,121.0,0.55,0.35,120.45,120.1,3,2.0,0.04980434551451518,118.64951319267345,118.59970884715895
NBA,2025-03-15 00:00:00+00:00,Memphis Grizzlies,Cleveland Cavaliers,home,124,133,0,-9,129,66.0,63.0,1.0,4.0,116.33333333333333,112.33333333333333,0.8,1.2,114.8,113.6,0.5,-0.2,121.9,122.1,0.55,-0.4,120.3,120.7,4,2.0,1.3134762826936943,119.25869261218737,117.94521632949368
NBA,2025-03-16 00:00:00+00:00,Memphis Grizzlies,Miami Heat,home,125,91,1,34,130,66.0,64.0,0.6666666666666666,0.0,122.0,122.0,0.8,2.8,119.0,116.2,0.5,-0.5,122.0,122.5,0.55,1.0,121.2,120.2,-1,1.0,-0.561701223250614,120.12074850088057,120.68244972413119
NBA,2025-03-18 02:00:00+00:00,Memphis Grizzlies,Sacramento Kings,away,122,132,0,-10,131,67.0,64.0,0.6666666666666666,10.666666666666666,123.66666666666667,113.0,0.8,7.4,119.6,112.2,0.5,2.6,119.4,116.8,0.55,2.65,121.45,118.8,1,2.0833333333333335,5.722244453704043,121.00788513708409,115.28564068338005
NBA,2025-03-20 02:00:00+00:00,Memphis Grizzlies,Portland Trail Blazers,away,99,115,0,-16,132,67.0,65.0,0.3333333333333333,5.0,123.66666666666667,118.66666666666667,0.6,4.8,122.6,117.8,0.5,1.7,120.3,118.6,0.5,1.5,120.95,119.45,-1,2.0,2.86365455303058,121.18826965761426,118.32461510458367
NBA,2025-03-22 02:30:00+00:00,Memphis Grizzlies,LA Clippers,away,108,128,0,-20,133,67.0,66.0,0.3333333333333333,2.6666666666666665,115.33333333333333,112.66666666666667,0.4,1.2,118.4,117.2,0.5,0.3,117.4,117.1,0.45,-0.25,119.5,119.75,-2,2.0208333333333335,-0.5661008202477076,117.15403881077529,117.72013963102299
NBA,2025-03-26 01:00:00+00:00,Memphis Grizzlies,Utah Jazz,away,140,103,1,37,134,67.0,67.0,0.0,-15.333333333333334,109.66666666666667,125.0,0.2,-4.2,115.6,119.8,0.5,-1.5,115.2,116.7,0.4,-2.8,118.0,120.8,-3,3.9375,-4.099537034748125,115.48966811790706,119.58920515265515
NBA,2025-03-28 00:00:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,away,104,125,0,-21,135,68.0,67.0,0.3333333333333333,0.3333333333333333,115.66666666666667,115.33333333333333,0.4,5.0,118.8,113.8,0.6,3.9,118.9,115.0,0.45,-0.3,119.4,119.7,1,1.9583333333333333,3.3731060624788074,119.9460920964694,116.57298603399056
NBA,2025-03-30 00:00:00+00:00,Memphis Grizzlies,Los Angeles Lakers,home,127,134,0,-7,136,68.0,68.0,0.3333333333333333,-1.3333333333333333,117.33333333333333,118.66666666666667,0.2,-6.0,114.6,120.6,0.5,0.7,117.1,116.4,0.4,-1.7,118.65,120.35,-1,2.0,-1.0583677670627942,117.04680262438404,118.10517039144682
NBA,2025-03-31 23:30:00+00:00,Memphis Grizzlies,Boston Celtics,home,103,117,0,-14,137,68.0,69.0,0.3333333333333333,3.0,123.66666666666667,120.66666666666667,0.2,-5.4,115.6,121.0,0.4,-0.3,119.1,119.4,0.4,-1.35,119.3,120.65,-2,1.9791666666666667,-2.138664536687741,118.85647487449603,120.99513941118374
NBA,2025-04-02 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,home,125,134,0,-9,138,68.0,70.0,0.0,-14.0,111.33333333333333,125.33333333333333,0.2,-5.0,116.4,121.4,0.3,-1.9,117.4,119.3,0.4,-1.35,118.8,120.15,-3,1.0208333333333333,-4.295270984562697,115.97347944276947,120.26875042733215
NBA,2025-04-03 23:30:00+00:00,Memphis Grizzlies,Miami Heat,away,110,108,1,2,139,68.0,71.0,0.0,-10.0,118.33333333333333,128.33333333333334,0.2,-2.8,119.8,122.6,0.2,-3.5,117.7,121.2,0.35,-1.85,119.8,121.65,-4,1.9791666666666667,-5.150676260096752,117.61466499862956,122.7653412587263
NBA,2025-04-05 23:00:00+00:00,Memphis Grizzlies,Detroit Pistons,away,109,103,1,6,140,69.0,71.0,0.3333333333333333,-7.0,112.66666666666667,119.66666666666667,0.2,-9.8,113.8,123.6,0.3,-2.4,116.3,118.7,0.4,-1.45,119.15,120.6,1,1.9791666666666667,-3.850553303715524,116.23018045342418,120.0807337571397
NBA,2025-04-08 23:00:00+00:00,Memphis Grizzlies,Charlotte Hornets,away,124,100,1,24,141,70.0,71.0,0.6666666666666666,-0.3333333333333333,114.66666666666667,115.0,0.4,-4.4,114.8,119.2,0.3,-5.2,114.7,119.9,0.4,-1.3,117.05,118.35,2,3.0,-2.059543612130883,114.91560218916524,116.9751458012961
NBA,2025-04-11 01:30:00+00:00,Memphis Grizzlies,Minnesota Timberwolves,home,125,141,0,-16,142,71.0,71.0,1.0,10.666666666666666,114.33333333333333,103.66666666666667,0.6,1.8,114.2,112.4,0.4,-1.8,114.9,116.7,0.45,-0.05,117.6,117.65,3,2.1041666666666665,2.6785552264383683,116.56731088204428,113.88875565560589
NBA,2025-04-12 01:00:00+00:00,Memphis Grizzlies,Denver Nuggets,away,109,117,0,-8,143,71.0,72.0,0.6666666666666666,4.666666666666667,119.33333333333333,114.66666666666667,0.6,1.4,118.6,117.2,0.4,-1.8,117.5,119.3,0.45,-0.75,117.45,118.2,-1,0.9791666666666666,-0.7175457238231533,118.10052708530895,118.81807280913209
NBA,2025-04-13 19:30:00+00:00,Memphis Grizzlies,Dallas Mavericks,home,132,97,1,35,144,71.0,73.0,0.3333333333333333,0.0,119.33333333333333,119.33333333333333,0.6,1.6,115.4,113.8,0.4,-0.6,117.6,118.2,0.45,-1.05,116.4,117.45,-2,1.7708333333333333,-2.0416283194916707,116.44588579707096,118.48751411656261
NBA,2025-04-16 02:00:00+00:00,Memphis Grizzlies,Golden State Warriors,away,116,121,0,-5,145,72.0,73.0,0.3333333333333333,3.6666666666666665,122.0,118.33333333333333,0.6,8.2,119.8,111.6,0.4,-0.8,116.8,117.6,0.5,1.55,117.85,116.3,1,2.2708333333333335,4.69321319314318,119.27390656123987,114.58069336809668
NBA,2025-04-19 01:30:00+00:00,Memphis Grizzlies,Dallas Mavericks,home,120,106,1,14,146,72.0,74.0,0.3333333333333333,7.333333333333333,119.0,111.66666666666667,0.4,6.0,121.2,115.2,0.4,0.8,118.0,117.2,0.45,0.75,117.55,116.8,-1,2.9791666666666665,2.930810794389874,118.67865082283261,115.74784002844272
NBA,2025-04-20 17:00:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,away,80,131,0,-51,147,73.0,74.0,0.6666666666666666,14.666666666666666,122.66666666666667,108.0,0.4,4.0,120.4,116.4,0.5,2.9,117.3,114.4,0.45,1.3,118.2,116.9,1,1.6458333333333333,4.943390649955351,118.91889612777211,113.97550547781677
NBA,2025-04-22 23:30:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,away,99,118,0,-19,148,73.0,75.0,0.3333333333333333,-14.0,105.33333333333333,119.33333333333333,0.4,-3.0,111.4,114.4,0.5,-0.8,115.0,115.8,0.4,-1.35,116.2,117.55,-1,2.2708333333333335,-5.228134922763805,111.84273319544991,117.07086811821372
NBA,2025-04-25 01:30:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,home,108,114,0,-6,149,73.0,76.0,0.3333333333333333,-18.666666666666668,99.66666666666667,118.33333333333333,0.4,-5.2,109.4,114.6,0.5,-1.8,112.4,114.2,0.35,-2.65,115.05,117.7,-2,2.0833333333333335,-7.7321103913522045,109.50769079627719,117.2398011876294
NBA,2025-04-26 19:30:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,home,115,117,0,-2,150,73.0,77.0,0.0,-25.333333333333332,95.66666666666667,121.0,0.2,-13.4,104.6,118.0,0.4,-2.6,112.2,114.8,0.35,-2.5,114.25,116.75,-3,1.75,-7.4171812292881665,109.23356519695406,116.65074642624222
NBA,2025-10-07 00:00:00+00:00,Memphis Grizzlies,Detroit Pistons,home,112,128,0,-16,151,73.0,78.0,0.0,-9.0,107.33333333333333,116.33333333333333,0.2,-12.8,104.4,117.2,0.3,-3.4,112.8,116.2,0.3,-4.3,113.75,118.05,-4,14.0,-6.432239187599408,110.28200788841696,116.71424707601636
NBA,2025-10-09 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,home,103,121,0,-18,152,73.0,79.0,0.0,-8.0,111.66666666666667,119.66666666666667,0.0,-18.8,102.8,121.6,0.2,-7.4,111.6,119.0,0.3,-4.6,113.25,117.85,-5,2.0,-8.171832062581334,110.59437009052296,118.7662021531043
NBA,2025-10-12 00:00:00+00:00,Memphis Grizzlies,Atlanta Hawks,home,116,122,0,-6,153,73.0,80.0,0.0,-12.0,110.0,122.0,0.0,-12.2,107.4,119.6,0.2,-7.6,109.4,117.0,0.3,-4.7,113.45,118.15,-6,3.0,-9.958771687566546,109.21357552860968,119.17234721617623
NBA,2025-10-15 23:00:00+00:00,Memphis Grizzlies,Charlotte Hornets,away,116,145,0,-29,154,73.0,81.0,0.0,-13.333333333333334,110.33333333333333,123.66666666666667,0.0,-9.6,110.8,120.4,0.2,-7.4,110.1,117.5,0.3,-4.0,113.85,117.85,-7,3.9583333333333335,-9.2389950170999,110.44747088704428,119.68646590414419
NBA,2025-10-18 00:00:00+00:00,Memphis Grizzlies,Miami Heat,away,141,125,1,16,155,73.0,82.0,0.0,-17.666666666666668,111.66666666666667,129.33333333333334,0.0,-14.2,112.4,126.6,0.1,-13.8,108.5,122.3,0.25,-7.3,112.65,119.95,-8,2.0416666666666665,-12.831905013990827,111.4570216348544,124.28892664884523
NBA,2025-10-23 00:00:00+00:00,Memphis Grizzlies,New Orleans Pelicans,home,128,122,1,6,156,74.0,82.0,0.3333333333333333,-6.333333333333333,124.33333333333333,130.66666666666666,0.2,-10.6,117.6,128.2,0.2,-11.7,111.0,122.7,0.3,-5.45,114.5,119.95,1,5.0,-7.589740465992494,116.82847224669905,124.41821271269154
NBA,2025-10-25 00:00:00+00:00,Memphis Grizzlies,Miami Heat,home,114,146,0,-32,157,75.0,82.0,0.6666666666666666,-2.3333333333333335,128.33333333333334,130.66666666666666,0.4,-6.2,120.8,127.0,0.2,-12.5,111.8,124.3,0.35,-4.8,114.55,119.35,2,2.0,-5.118878563084768,118.85965911093558,123.97853767402034
NBA,2025-10-26 00:00:00+00:00,Memphis Grizzlies,Indiana Pacers,home,128,103,1,25,158,75.0,83.0,0.6666666666666666,-3.3333333333333335,127.66666666666667,131.0,0.4,-9.0,123.0,132.0,0.2,-10.6,115.2,125.8,0.35,-5.7,115.1,120.8,-1,1.0,-10.006355187978446,117.97608472712909,127.98243991510755
NBA,2025-10-28 02:00:00+00:00,Memphis Grizzlies,Golden State Warriors,away,118,131,0,-13,159,76.0,83.0,0.6666666666666666,-0.3333333333333333,123.33333333333333,123.66666666666667,0.6,-2.8,125.4,128.2,0.3,-6.2,118.1,124.3,0.4,-4.0,115.25,119.25,1,2.0833333333333335,-3.641563335618728,119.79861477674197,123.44017811236071
NBA,2025-10-30 02:00:00+00:00,Memphis Grizzlies,Phoenix Suns,away,114,113,1,1,160,76.0,84.0,0.3333333333333333,-6.666666666666667,120.0,126.66666666666667,0.6,0.4,125.8,125.4,0.3,-6.9,119.1,126.0,0.35,-4.75,115.65,120.4,-1,2.0,-5.343097274597142,119.47159390824342,124.81469118284059
NBA,2025-11-01 01:30:00+00:00,Memphis Grizzlies,Los Angeles Lakers,home,112,117,0,-5,161,77.0,84.0,0.6666666666666666,4.333333333333333,120.0,115.66666666666667,0.6,-2.6,120.4,123.0,0.4,-6.6,119.0,125.6,0.35,-5.0,115.9,120.9,1,1.9791666666666667,-4.189806861034024,118.47675865219915,122.66656551323321
NBA,2025-11-02 23:00:00+00:00,Memphis Grizzlies,Toronto Raptors,away,104,117,0,-13,162,77.0,85.0,0.3333333333333333,-5.666666666666667,114.66666666666667,120.33333333333333,0.4,-4.8,117.2,122.0,0.4,-5.5,119.0,124.5,0.3,-6.45,115.3,121.75,-1,1.8958333333333333,-4.337114704482383,117.2991661699811,121.63628087446352
NBA,2025-11-04 01:00:00+00:00,Memphis Grizzlies,Detroit Pistons,home,106,114,0,-8,163,77.0,86.0,0.3333333333333333,-5.666666666666667,110.0,115.66666666666667,0.4,-1.0,115.2,116.2,0.4,-5.0,119.1,124.1,0.3,-6.3,114.25,120.55,-2,1.0833333333333333,-5.9121847582128595,114.88113595725726,120.79332071547014
NBA,2025-11-06 01:00:00+00:00,Memphis Grizzlies,Houston Rockets,home,109,124,0,-15,164,77.0,87.0,0.0,-8.666666666666666,107.33333333333333,116.0,0.2,-7.6,110.8,118.4,0.4,-5.2,118.1,123.3,0.3,-6.3,114.1,120.4,-3,2.0,-6.291787529446884,113.26638396502867,119.55817149447557
NBA,2025-11-08 01:00:00+00:00,Memphis Grizzlies,Dallas Mavericks,home,118,104,1,14,165,77.0,88.0,0.0,-12.0,106.33333333333333,118.33333333333333,0.2,-8.0,109.0,117.0,0.4,-3.8,117.4,121.2,0.25,-8.8,112.95,121.75,-4,2.0,-7.875098887729268,112.4906777895689,120.36577667729819
NBA,2025-11-09 23:00:00+00:00,Memphis Grizzlies,Oklahoma City Thunder,home,100,114,0,-14,166,78.0,88.0,0.3333333333333333,-3.0,111.0,114.0,0.2,-5.4,109.8,115.2,0.4,-4.0,115.1,119.1,0.3,-7.85,113.05,120.9,1,1.9166666666666667,-3.897808180869401,113.49237273692,117.39018091778941
NBA,2025-11-12 00:30:00+00:00,Memphis Grizzlies,New York Knicks,away,120,133,0,-13,167,78.0,89.0,0.3333333333333333,-5.0,109.0,114.0,0.2,-7.2,107.4,114.6,0.3,-6.0,112.3,118.3,0.25,-9.25,112.05,121.3,-1,2.0625,-5.734570329802237,111.03921405748,116.77378438728223
NBA,2025-11-13 00:30:00+00:00,Memphis Grizzlies,Boston Celtics,away,95,131,0,-36,168,78.0,90.0,0.3333333333333333,-4.333333333333333,112.66666666666667,117.0,0.2,-7.2,110.6,117.8,0.3,-4.1,112.9,117.0,0.25,-7.35,114.05,121.4,-2,1.0,-7.055557542565467,112.66844786521091,119.72400540777637
NBA,2025-11-15 22:00:00+00:00,Memphis Grizzlies,Cleveland Cavaliers,away,100,108,0,-8,169,78.0,91.0,0.0,-21.0,105.0,126.0,0.2,-12.8,108.4,121.2,0.2,-10.2,109.6,119.8,0.25,-8.2,113.85,122.05,-3,2.8958333333333335,-12.3181834439172,109.45600279880892,121.77418624272613
NBA,2025-11-19 01:00:00+00:00,Memphis Grizzlies,San Antonio Spurs,away,101,111,0,-10,170,78.0,92.0,0.0,-19.0,105.0,124.0,0.2,-11.4,106.6,118.0,0.2,-9.7,107.8,117.5,0.25,-8.3,113.45,121.75,-4,3.125,-11.533059181386799,107.73672956266185,119.26978874404865
NBA,2025-11-21 01:00:00+00:00,Memphis Grizzlies,Sacramento Kings,home,137,96,1,41,171,78.0,93.0,0.0,-18.0,98.66666666666667,116.66666666666667,0.0,-16.2,103.2,119.4,0.1,-10.8,106.5,117.3,0.25,-8.7,112.75,121.45,-5,2.0,-11.25432114840738,106.51186964217787,117.76619079058526
NBA,2025-11-23 01:30:00+00:00,Memphis Grizzlies,Dallas Mavericks,away,102,96,1,6,172,79.0,93.0,0.3333333333333333,7.666666666666667,112.66666666666667,105.0,0.2,-5.2,110.6,115.8,0.2,-6.2,109.0,115.2,0.3,-5.85,114.0,119.85,1,2.0208333333333335,-1.753535485060583,112.0551660708728,113.80870155593338
NBA,2025-11-25 01:00:00+00:00,Memphis Grizzlies,Denver Nuggets,home,115,125,0,-10,173,80.0,93.0,0.6666666666666666,12.333333333333334,113.33333333333333,101.0,0.4,-1.4,107.0,108.4,0.3,-4.3,108.8,113.1,0.35,-4.65,113.95,118.6,2,1.9791666666666667,-0.3438017605041135,110.22695405798683,110.57075581849094
NBA,2025-11-27 01:00:00+00:00,Memphis Grizzlies,New Orleans Pelicans,away,133,128,1,5,174,80.0,94.0,0.6666666666666666,12.333333333333334,118.0,105.66666666666667,0.4,3.8,111.0,107.2,0.3,-4.5,109.7,114.2,0.35,-4.85,113.9,118.75,-1,2.0,-2.099474167685184,111.0947805928983,113.19425476058348
NBA,2025-11-29 03:00:00+00:00,Memphis Grizzlies,LA Clippers,away,112,107,1,5,175,81.0,94.0,0.6666666666666666,0.3333333333333333,116.66666666666667,116.33333333333333,0.6,6.4,117.6,111.2,0.4,-2.5,112.1,114.6,0.4,-3.15,114.75,117.9,1,2.0833333333333335,-0.8086606826515139,115.07754775782588,115.88620844047739
NBA,2025-12-01 02:00:00+00:00,Memphis Grizzlies,Sacramento Kings,away,115,107,1,8,176,82.0,94.0,0.6666666666666666,0.0,120.0,120.0,0.8,9.4,119.8,110.4,0.4,-3.4,111.5,114.9,0.4,-3.7,113.3,117.0,2,1.9583333333333333,0.24745944146694332,114.51799362003935,114.2705341785724
NBA,2025-12-03 01:00:00+00:00,Memphis Grizzlies,San Antonio Spurs,away,119,126,0,-7,177,83.0,94.0,1.0,6.0,120.0,114.0,0.8,2.8,115.4,112.6,0.5,-1.2,113.0,114.2,0.4,-3.6,112.65,116.25,3,1.9583333333333333,1.6570122702911354,114.60563114366855,112.94861887337741
NBA,2025-12-06 01:00:00+00:00,Memphis Grizzlies,LA Clippers,home,107,98,1,9,178,83.0,95.0,0.6666666666666666,2.0,115.33333333333333,113.33333333333333,0.6,0.2,118.8,118.6,0.5,-0.6,112.9,113.5,0.4,-2.35,112.9,115.25,-1,3.0,0.08301003932911066,115.40460729936517,115.32159726003606
NBA,2025-12-07 23:00:00+00:00,Memphis Grizzlies,Portland Trail Blazers,home,119,96,1,23,179,84.0,95.0,0.6666666666666666,3.3333333333333335,113.66666666666667,110.33333333333333,0.8,4.0,117.2,113.2,0.6,3.9,114.1,110.2,0.4,-3.15,111.85,115.0,1,1.9166666666666667,1.7042809412692725,113.87649688129876,112.1722159400295
NBA,2025-12-13 01:00:00+00:00,Memphis Grizzlies,Utah Jazz,home,126,130,0,-4,180,85.0,95.0,0.6666666666666666,8.333333333333334,115.0,106.66666666666667,0.8,7.6,114.4,106.8,0.7,7.0,116.0,109.0,0.45,-1.35,111.9,113.25,2,5.083333333333333,5.576229861038495,114.8080429028808,109.23181304184232
NBA,2025-12-16 03:30:00+00:00,Memphis Grizzlies,LA Clippers,away,121,103,1,18,181,85.0,96.0,0.6666666666666666,9.333333333333334,117.33333333333333,108.0,0.6,5.8,117.2,111.4,0.7,7.6,118.5,110.9,0.4,-1.6,112.5,114.1,-1,3.1041666666666665,3.8350971590314957,116.8429441932661,113.00784703423462
NBA,2024-12-21 01:00:00+00:00,Miami Heat,Oklahoma City Thunder,home,97,104,0,-7,92,50.0,42.0,0.6666666666666666,6.0,120.0,114.0,0.8,13.8,123.0,109.2,0.6,5.8,114.2,108.4,0.55,4.3,114.15,109.85,-1,4.041666666666667,6.220085902517533,116.9152029453071,110.69511704278958
NBA,2024-12-22 00:00:00+00:00,Miami Heat,Orlando Magic,away,114,121,0,-7,93,50.0,43.0,0.3333333333333333,0.6666666666666666,111.66666666666667,111.0,0.6,4.2,115.6,111.4,0.6,5.4,113.6,108.2,0.5,2.95,113.1,110.15,-2,0.9583333333333334,3.816433920241618,113.29425695525126,109.47782303500965
NBA,2024-12-24 00:30:00+00:00,Miami Heat,Brooklyn Nets,home,110,95,1,15,94,50.0,44.0,0.0,-5.0,111.66666666666667,116.66666666666667,0.4,0.8,114.2,113.4,0.5,4.3,115.2,110.9,0.5,2.65,113.3,110.65,-3,2.0208333333333335,1.8498095711067781,113.4225738724783,111.57276430137152
NBA,2024-12-27 00:00:00+00:00,Miami Heat,Orlando Magic,away,89,88,1,1,95,51.0,44.0,0.3333333333333333,0.3333333333333333,107.0,106.66666666666667,0.4,2.0,111.8,109.8,0.5,4.8,114.1,109.3,0.55,3.55,113.2,109.65,1,2.9791666666666665,4.240753285451,112.80028771384588,108.55953442839487
NBA,2024-12-28 20:00:00+00:00,Miami Heat,Atlanta Hawks,away,110,120,0,-10,96,52.0,44.0,0.6666666666666666,3.0,104.33333333333333,101.33333333333333,0.4,0.2,106.8,106.6,0.6,5.2,111.4,106.2,0.6,4.25,111.55,107.3,2,1.8333333333333333,3.651525415369,108.4729626749648,104.8214372595958
NBA,2024-12-30 00:00:00+00:00,Miami Heat,Houston Rockets,away,104,100,1,4,97,52.0,45.0,0.6666666666666666,2.0,103.0,101.0,0.4,-1.6,104.0,105.6,0.6,6.1,113.5,107.4,0.55,3.7,112.3,108.6,-1,1.1666666666666667,1.1694298853019087,108.7506058249712,107.5811759396693
NBA,2025-01-02 00:30:00+00:00,Miami Heat,New Orleans Pelicans,home,119,108,1,11,98,53.0,45.0,0.6666666666666666,-1.6666666666666667,101.0,102.66666666666667,0.6,0.6,105.4,104.8,0.6,2.4,110.5,108.1,0.6,4.0,111.45,107.45,1,3.0208333333333335,1.684078997065198,107.88685931134006,106.20278031427488
NBA,2025-01-03 00:30:00+00:00,Miami Heat,Indiana Pacers,home,115,128,0,-13,99,54.0,45.0,0.6666666666666666,1.6666666666666667,111.0,109.33333333333333,0.8,4.2,106.4,102.2,0.6,2.5,110.3,107.8,0.6,3.9,111.2,107.3,2,1.0,3.3778828157806164,109.90743034564187,106.52954752986126
NBA,2025-01-05 01:00:00+00:00,Miami Heat,Utah Jazz,home,100,136,0,-36,100,54.0,46.0,0.6666666666666666,0.6666666666666666,112.66666666666667,112.0,0.6,-1.4,107.4,108.8,0.5,0.3,109.6,109.3,0.6,3.7,111.45,107.75,-1,2.0208333333333335,0.40008594018414056,110.83335210097971,110.43326616079557
NBA,2025-01-07 03:00:00+00:00,Miami Heat,Sacramento Kings,away,118,123,0,-5,101,54.0,47.0,0.3333333333333333,-12.666666666666666,111.33333333333333,124.0,0.4,-8.8,109.6,118.4,0.4,-4.3,108.2,112.5,0.55,1.05,111.15,110.1,-2,2.0833333333333335,-6.218111503485703,108.86365171898339,115.0817632224691
NBA,2025-01-08 03:00:00+00:00,Miami Heat,Golden State Warriors,away,114,98,1,16,102,54.0,48.0,0.0,-18.0,111.0,129.0,0.4,-7.8,111.2,119.0,0.4,-4.7,107.6,112.3,0.5,0.55,110.9,110.35,-3,1.0,-5.99663668467012,110.52480595189549,116.52144263656562
NBA,2025-01-10 02:00:00+00:00,Miami Heat,Utah Jazz,away,97,92,1,5,103,55.0,48.0,0.3333333333333333,-8.333333333333334,110.66666666666667,119.0,0.4,-5.4,113.2,118.6,0.5,-2.4,109.3,111.7,0.55,1.5,111.45,109.95,1,1.9583333333333333,-1.9972481965482798,111.15665941518722,113.15390761173552
NBA,2025-01-12 03:00:00+00:00,Miami Heat,Portland Trail Blazers,away,119,98,1,21,104,56.0,48.0,0.6666666666666666,5.333333333333333,109.66666666666667,104.33333333333333,0.4,-6.6,108.8,115.4,0.6,-1.2,107.6,108.8,0.55,1.55,111.4,109.85,2,2.0416666666666665,-0.7250212517213197,108.58272133969864,109.30774259141995
NBA,2025-01-14 03:30:00+00:00,Miami Heat,LA Clippers,away,98,109,0,-11,105,57.0,48.0,1.0,14.0,110.0,96.0,0.6,0.2,109.6,109.4,0.6,-0.6,108.5,109.1,0.55,2.1,111.3,109.2,3,2.0208333333333335,3.224982612228011,110.47677200520798,107.25178939297996
NBA,2025-01-16 03:00:00+00:00,Miami Heat,Los Angeles Lakers,away,108,117,0,-9,106,57.0,49.0,0.6666666666666666,5.0,104.66666666666667,99.66666666666667,0.6,5.2,109.2,104.0,0.5,-1.8,109.4,111.2,0.55,1.7,110.4,108.7,-1,1.9791666666666667,0.6386221372774634,108.20826800426107,107.56964586698359
NBA,2025-01-18 01:00:00+00:00,Miami Heat,Denver Nuggets,home,113,133,0,-20,107,57.0,50.0,0.3333333333333333,0.3333333333333333,108.33333333333333,108.0,0.6,4.4,107.2,102.8,0.5,-1.7,109.2,110.9,0.55,2.2,111.35,109.15,-2,1.9166666666666667,-1.1138546149548028,108.17040109439542,109.28425570935022
NBA,2025-01-19 20:00:00+00:00,Miami Heat,San Antonio Spurs,home,128,107,1,21,108,57.0,51.0,0.0,-13.333333333333334,106.33333333333333,119.66666666666667,0.4,-2.8,107.0,109.8,0.4,-4.1,110.1,114.2,0.5,-0.85,110.3,111.15,-3,1.7916666666666667,-4.5476992304175665,109.04850998632352,113.59620921674109
NBA,2025-01-22 00:30:00+00:00,Miami Heat,Portland Trail Blazers,home,107,116,0,-9,109,58.0,51.0,0.3333333333333333,-2.6666666666666665,116.33333333333333,119.0,0.4,0.4,113.2,112.8,0.4,-3.1,111.0,114.1,0.5,-0.3,110.65,110.95,1,2.1875,0.09733699329471879,112.49423544335559,112.39689845006089
NBA,2025-01-24 01:30:00+00:00,Miami Heat,Milwaukee Bucks,away,96,125,0,-29,110,58.0,52.0,0.3333333333333333,-2.6666666666666665,116.0,118.66666666666667,0.2,-5.6,110.8,116.4,0.4,-2.7,110.2,112.9,0.45,-1.2,109.9,111.1,-1,2.0416666666666665,-1.556724278213412,111.49528354456366,113.05200782277709
NBA,2025-01-25 23:00:00+00:00,Miami Heat,Brooklyn Nets,away,106,97,1,9,111,58.0,53.0,0.3333333333333333,-5.666666666666667,110.33333333333333,116.0,0.2,-9.2,110.4,119.6,0.4,-2.0,109.8,111.8,0.4,-3.15,109.0,112.15,-2,1.8958333333333333,-6.5464107730837,108.6779592637339,115.22437003681762
NBA,2025-01-28 00:30:00+00:00,Miami Heat,Orlando Magic,home,125,119,1,6,112,59.0,53.0,0.3333333333333333,-9.666666666666666,103.0,112.66666666666667,0.4,-5.6,110.0,115.6,0.5,-0.6,108.6,109.2,0.45,-2.65,108.1,110.75,1,2.0625,-3.7197906325230266,108.19105757941864,111.91084821194168
